productID,productName,userID,productCategory,productCondition,brand,features,description,productPrice,productImage,addTime,productStatus,numberOfVisit
698,Duobam,388,8,New,"Anderson, Quigley and Ritchie","quam a odio in hac habitasse platea dictumst","aliquet maecenas leo odio condimentum id",40.88,http://dummyimage.com/106x100.png/dddddd/000000,"2021-02-11 02:09:34",unSold,38
699,Wrapsafe,732,2,New,"White Inc",faucibus,"venenatis non sodales sed tincidunt eu felis fusce posuere felis",77.23,http://dummyimage.com/110x100.png/ff4444/ffffff,"2020-11-02 06:31:37",Sold,100
700,Bytecard,993,5,New,Murazik-Hane,"tempus vivamus in felis",NULL,11.76,http://dummyimage.com/145x100.png/cc0000/ffffff,"2021-05-17 21:21:39",unSold,54
701,Greenlam,51,7,Old,Will-Jacobs,"faucibus cursus urna ut",NULL,95.81,http://dummyimage.com/111x100.png/ff4444/ffffff,"2020-10-23 17:40:14",unSold,84
702,Greenlam,514,1,Old,"Berge, Johnston and Bergnaum","accumsan tellus nisi eu",NULL,41.61,http://dummyimage.com/122x100.png/cc0000/ffffff,"2021-05-06 15:08:44",Sold,65
703,Zamit,742,3,Old,Wisozk-Hauck,"ac nibh fusce lacus purus aliquet at feugiat non pretium","enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin",75.4,NULL,"2021-02-02 09:10:55",Sold,68
704,Duobam,802,4,Old,"Durgan, Ritchie and Runolfsson","nulla facilisi cras non velit",NULL,10.66,http://dummyimage.com/250x100.png/cc0000/ffffff,"2021-08-06 03:11:07",Sold,67
705,Rank,781,5,Old,"Medhurst and Sons",non,"ante ipsum primis in faucibus",5.99,http://dummyimage.com/199x100.png/cc0000/ffffff,"2021-03-09 13:47:11",Sold,78
706,"Mat Lam Tam",469,2,Old,"Johnston, Grimes and Gutmann","lobortis convallis tortor risus dapibus augue vel accumsan tellus",NULL,38.65,http://dummyimage.com/225x100.png/5fa2dd/ffffff,"2020-08-20 07:58:22",unSold,49
707,Latlux,112,3,New,"Volkman Group",semper,NULL,45.85,http://dummyimage.com/166x100.png/ff4444/ffffff,"2021-05-11 18:01:09",unSold,86
708,Bytecard,852,4,New,"Wolf, Kertzmann and Dibbert","amet erat nulla",NULL,85.64,http://dummyimage.com/236x100.png/cc0000/ffffff,"2020-10-30 05:41:07",unSold,70
709,Konklux,922,5,New,Kunde-Kiehn,"nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget",NULL,93.04,http://dummyimage.com/129x100.png/5fa2dd/ffffff,"2020-07-04 04:59:36",Sold,22
710,Wrapsafe,44,1,New,Hammes-Trantow,"ac tellus semper interdum mauris ullamcorper purus sit amet nulla",NULL,49.81,http://dummyimage.com/236x100.png/dddddd/000000,"2021-06-08 01:21:14",Sold,82
711,Zaam-Dox,791,3,Old,"Konopelski Group","in tempus sit amet sem fusce consequat nulla",NULL,79.09,http://dummyimage.com/141x100.png/ff4444/ffffff,"2020-02-21 14:12:21",unSold,49
712,Y-find,592,3,Old,"Kunde, Paucek and Brekke",NULL,"id turpis integer aliquet massa id",38.18,http://dummyimage.com/165x100.png/5fa2dd/ffffff,"2021-04-05 04:54:55",unSold,57
713,"Home Ing",885,1,New,"Bins, Stroman and Prosacco","suscipit nulla elit ac nulla sed vel enim sit amet",NULL,35.96,http://dummyimage.com/240x100.png/cc0000/ffffff,"2021-07-25 02:11:23",Sold,16
714,Kanlam,656,5,Old,"Borer Group","in quam","id ligula suspendisse ornare consequat",38.08,http://dummyimage.com/192x100.png/5fa2dd/ffffff,"2020-02-01 04:24:41",unSold,77
715,Ronstring,138,5,Old,Botsford-Denesik,NULL,"at feugiat",60.57,http://dummyimage.com/163x100.png/5fa2dd/ffffff,"2020-10-30 19:44:37",Sold,11
716,Tin,963,4,New,Klein-Wolf,NULL,NULL,70.1,http://dummyimage.com/101x100.png/cc0000/ffffff,"2021-06-04 12:20:41",Sold,1
717,Wrapsafe,117,9,Old,Koelpin-McDermott,"suscipit nulla elit ac nulla","elit ac nulla sed vel enim sit amet nunc viverra",83.27,http://dummyimage.com/162x100.png/cc0000/ffffff,"2021-01-08 16:49:31",unSold,60
718,Trippledex,969,9,New,"Bergnaum Inc",NULL,NULL,30.39,http://dummyimage.com/217x100.png/cc0000/ffffff,"2020-07-26 00:18:49",unSold,90
719,Latlux,746,1,New,Osinski-Hoeger,NULL,"nisi at nibh in hac habitasse platea dictumst",70.54,http://dummyimage.com/104x100.png/cc0000/ffffff,"2021-08-10 21:24:03",unSold,17
720,Greenlam,566,7,New,"Rowe, Price and Rice","commodo placerat praesent blandit nam nulla integer pede justo lacinia",NULL,84.82,http://dummyimage.com/158x100.png/ff4444/ffffff,"2021-07-21 05:28:07",unSold,26
721,Zoolab,471,6,New,Kuphal-Howell,NULL,NULL,7.02,http://dummyimage.com/202x100.png/5fa2dd/ffffff,"2020-08-18 00:18:17",unSold,15
722,Flowdesk,670,2,Old,"Marvin Inc","proin at turpis a pede posuere","sapien cum sociis natoque penatibus et magnis dis",98.99,http://dummyimage.com/175x100.png/cc0000/ffffff,"2021-01-30 04:58:10",unSold,25
723,Subin,614,3,Old,Hermann-Hartmann,"ut blandit non interdum in ante vestibulum ante ipsum primis","vel sem",93.64,http://dummyimage.com/104x100.png/dddddd/000000,"2020-09-01 03:40:45",unSold,98
724,Pannier,43,3,Old,"Mante Group","vulputate luctus cum sociis natoque penatibus",NULL,47.77,http://dummyimage.com/206x100.png/5fa2dd/ffffff,"2021-04-02 00:40:19",unSold,77
725,Ronstring,107,4,New,Gulgowski-Schimmel,"cursus id turpis",NULL,14.99,http://dummyimage.com/133x100.png/dddddd/000000,"2021-04-23 06:53:56",unSold,51
726,Latlux,695,2,Old,"O'Conner, Hirthe and Jacobs","scelerisque quam turpis adipiscing lorem vitae mattis nibh",NULL,46.79,http://dummyimage.com/145x100.png/dddddd/000000,"2020-02-23 01:33:14",unSold,36
727,Zaam-Dox,461,9,New,"Bergnaum, Zboncak and Bradtke",eget,NULL,26.92,http://dummyimage.com/151x100.png/5fa2dd/ffffff,"2020-06-16 21:15:42",Sold,54
728,Bytecard,874,6,Old,"Hickle Inc","eu interdum eu",NULL,69.31,http://dummyimage.com/223x100.png/cc0000/ffffff,"2021-05-07 07:52:11",Sold,53
729,Bitwolf,778,5,Old,"Monahan, Hyatt and Rolfson","sed accumsan felis ut","iaculis diam erat fermentum justo nec condimentum neque",37.45,http://dummyimage.com/108x100.png/5fa2dd/ffffff,"2021-01-04 20:14:20",unSold,72
730,Job,719,2,Old,"Sawayn, Kling and Tillman","turpis elementum ligula vehicula consequat morbi","auctor gravida sem praesent",45.1,http://dummyimage.com/249x100.png/5fa2dd/ffffff,"2021-01-12 10:00:47",unSold,29
731,Cookley,701,1,New,"Padberg, Bogisich and Runolfsson",NULL,NULL,86.9,http://dummyimage.com/192x100.png/dddddd/000000,"2021-04-06 15:26:38",Sold,61
732,Zoolab,338,8,New,Reynolds-Hegmann,"lacinia nisi venenatis tristique fusce congue",NULL,92.49,http://dummyimage.com/195x100.png/cc0000/ffffff,"2021-02-01 22:05:48",unSold,81
733,Konklux,337,5,New,"Cronin, Howe and Jakubowski","curae mauris",NULL,62.59,http://dummyimage.com/101x100.png/dddddd/000000,"2020-03-05 04:57:33",unSold,52
734,Zontrax,672,6,New,Heller-Sporer,"venenatis lacinia aenean sit",NULL,24.59,http://dummyimage.com/120x100.png/5fa2dd/ffffff,"2020-04-19 09:17:04",Sold,46
735,Asoka,350,7,Old,"Robel Group","cubilia curae nulla dapibus dolor vel",NULL,67.97,http://dummyimage.com/129x100.png/cc0000/ffffff,"2020-03-16 08:45:15",unSold,22
736,Biodex,27,9,New,"Cummings, Krajcik and Barrows","rutrum nulla nunc purus phasellus in","vitae mattis nibh ligula nec",60.74,http://dummyimage.com/122x100.png/5fa2dd/ffffff,"2020-05-11 15:28:18",Sold,35
737,"Quo Lux",50,8,New,"Conn LLC","nulla suspendisse potenti cras in purus eu",NULL,55.69,http://dummyimage.com/134x100.png/dddddd/000000,"2021-08-19 02:10:11",Sold,38
738,Hatity,377,6,Old,"Ward, Becker and Robel","ut massa","adipiscing lorem vitae",53.35,http://dummyimage.com/112x100.png/dddddd/000000,"2020-11-02 08:16:54",Sold,65
739,Regrant,722,1,New,Wuckert-Gislason,"congue vivamus metus arcu adipiscing molestie hendrerit at vulputate",in,2.23,NULL,"2020-12-02 17:38:46",unSold,36
740,"Mat Lam Tam",643,7,Old,"Gibson, Blick and Sawayn","in hac habitasse platea dictumst morbi vestibulum velit",NULL,2.01,http://dummyimage.com/132x100.png/cc0000/ffffff,"2020-04-16 10:51:00",unSold,32
741,Aerified,243,8,New,Kub-Crist,"fusce lacus purus aliquet at feugiat non","faucibus orci luctus et ultrices posuere cubilia curae donec",42.82,http://dummyimage.com/201x100.png/dddddd/000000,"2021-08-17 03:35:08",unSold,73
742,Vagram,373,8,New,Hermann-Gleichner,"ante vestibulum ante",NULL,40.93,http://dummyimage.com/198x100.png/5fa2dd/ffffff,"2021-06-16 08:02:08",unSold,73
743,Hatity,442,7,Old,"Auer Group","tincidunt lacus at velit vivamus vel nulla eget eros elementum","ultrices posuere cubilia curae donec pharetra magna vestibulum",92.3,http://dummyimage.com/199x100.png/ff4444/ffffff,"2021-01-09 00:58:23",Sold,87
744,Konklux,127,1,New,"Doyle, Windler and Auer","feugiat non pretium quis lectus","quisque arcu libero",71.97,http://dummyimage.com/170x100.png/5fa2dd/ffffff,"2020-06-05 08:32:48",Sold,46
745,Vagram,317,3,New,Stamm-Ziemann,"erat eros",NULL,21.14,NULL,"2020-02-29 01:35:31",unSold,3
746,Stringtough,459,2,Old,"Dickens, Welch and Kirlin","amet turpis elementum ligula vehicula consequat morbi a ipsum integer",NULL,48.01,http://dummyimage.com/176x100.png/5fa2dd/ffffff,"2020-06-17 16:51:15",unSold,35
747,Y-find,785,6,New,"Schuster, Jerde and Mills",bibendum,"est congue elementum",76.11,http://dummyimage.com/119x100.png/cc0000/ffffff,"2021-06-07 00:08:10",Sold,15
748,Kanlam,44,5,New,Effertz-Herman,"rutrum nulla tellus","in leo",79.2,http://dummyimage.com/217x100.png/ff4444/ffffff,"2021-03-27 02:12:26",unSold,89
749,Cookley,222,7,New,Langosh-Jaskolski,"dolor sit amet consectetuer adipiscing","volutpat dui maecenas tristique est et tempus semper",14.79,http://dummyimage.com/164x100.png/5fa2dd/ffffff,"2021-07-13 18:59:53",Sold,100
750,Prodder,548,7,New,Bailey-Schneider,"aliquam quis turpis eget elit sodales",NULL,90.98,http://dummyimage.com/238x100.png/5fa2dd/ffffff,"2020-11-13 14:24:07",Sold,85
751,Span,919,3,New,"Volkman, Hyatt and Ferry",NULL,NULL,5.42,NULL,"2020-09-27 03:47:07",unSold,13
752,Wrapsafe,802,9,New,Lemke-Schultz,NULL,NULL,58.3,http://dummyimage.com/104x100.png/ff4444/ffffff,"2021-03-15 00:10:02",unSold,77
753,Cardify,413,3,Old,Kub-Wiza,"ipsum primis in",NULL,75.47,http://dummyimage.com/178x100.png/ff4444/ffffff,"2020-12-29 12:00:20",unSold,94
754,Greenlam,139,2,Old,"Wehner LLC","erat id mauris vulputate elementum nullam varius nulla facilisi","nibh in lectus",11.53,http://dummyimage.com/112x100.png/dddddd/000000,"2020-09-17 19:50:28",unSold,62
755,Alphazap,237,2,Old,Price-Graham,"sagittis sapien cum sociis natoque penatibus et","neque aenean auctor gravida sem praesent",90.64,http://dummyimage.com/160x100.png/ff4444/ffffff,"2020-11-13 16:27:15",unSold,8
756,Voltsillam,932,4,Old,Powlowski-Stehr,NULL,"vestibulum proin eu mi nulla",40.95,http://dummyimage.com/247x100.png/ff4444/ffffff,"2021-06-23 17:22:35",Sold,45
757,Zathin,805,4,Old,"Predovic Group","in imperdiet",NULL,46.98,http://dummyimage.com/139x100.png/cc0000/ffffff,"2020-04-02 16:19:37",unSold,54
758,Kanlam,346,4,New,"Bayer and Sons",tellus,NULL,25.2,http://dummyimage.com/130x100.png/ff4444/ffffff,"2020-01-13 05:39:59",Sold,67
759,Sonsing,962,9,Old,"Hane, Robel and Muller",NULL,"ipsum aliquam non mauris morbi non lectus aliquam sit",19.93,http://dummyimage.com/160x100.png/ff4444/ffffff,"2021-03-01 09:45:57",Sold,97
760,Kanlam,84,5,New,"Cormier Group","feugiat et eros vestibulum ac est lacinia nisi","varius nulla facilisi cras non velit nec nisi",98.23,http://dummyimage.com/119x100.png/ff4444/ffffff,"2020-05-23 04:18:00",Sold,55
761,Bigtax,142,8,New,"Quitzon LLC",luctus,"et ultrices posuere",32.23,http://dummyimage.com/236x100.png/dddddd/000000,"2020-09-19 07:10:06",Sold,25
762,Bigtax,122,9,Old,"Grant and Sons","congue diam id ornare imperdiet sapien urna pretium","eget vulputate ut ultrices vel augue vestibulum ante ipsum primis",50.11,http://dummyimage.com/161x100.png/dddddd/000000,"2021-06-07 13:36:15",Sold,93
763,Sub-Ex,985,4,Old,Davis-Bergstrom,"pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit","elit proin interdum mauris non ligula",57.73,http://dummyimage.com/233x100.png/dddddd/000000,"2021-01-11 18:55:55",Sold,66
764,Lotlux,537,4,New,Padberg-Douglas,NULL,NULL,79.54,http://dummyimage.com/171x100.png/cc0000/ffffff,"2020-09-04 20:20:51",unSold,100
765,Duobam,57,8,New,"Lubowitz Inc","sapien varius","vestibulum ante ipsum primis",6.8,http://dummyimage.com/248x100.png/dddddd/000000,"2020-12-24 10:19:47",unSold,1
766,Hatity,224,2,Old,"Willms, Brekke and Pfeffer",quis,NULL,29.65,http://dummyimage.com/156x100.png/5fa2dd/ffffff,"2021-06-11 08:30:42",Sold,79
767,Sub-Ex,79,7,New,Schiller-Goyette,"erat fermentum justo nec condimentum neque sapien placerat",lobortis,18.97,http://dummyimage.com/199x100.png/5fa2dd/ffffff,"2020-08-10 08:42:59",Sold,8
768,Temp,656,3,New,"Hammes, Pollich and Rodriguez","elit sodales scelerisque mauris sit",NULL,78.12,http://dummyimage.com/184x100.png/cc0000/ffffff,"2021-06-01 18:10:30",Sold,97
769,Toughjoyfax,106,1,New,"Daniel, Morissette and Trantow","erat id","sagittis nam congue risus semper porta volutpat quam pede lobortis",89.68,http://dummyimage.com/177x100.png/ff4444/ffffff,"2020-07-30 14:09:39",Sold,41
770,Bigtax,682,8,Old,Armstrong-Murphy,vestibulum,"nam dui proin",2.78,http://dummyimage.com/200x100.png/cc0000/ffffff,"2020-09-18 01:43:54",unSold,25
771,Alphazap,149,2,Old,Rohan-Borer,"amet diam in magna bibendum",NULL,89.15,http://dummyimage.com/238x100.png/5fa2dd/ffffff,"2020-11-30 07:41:43",Sold,51
772,Veribet,423,6,Old,Wintheiser-Schneider,"elementum eu interdum",NULL,26.81,http://dummyimage.com/117x100.png/dddddd/000000,"2020-04-12 19:10:03",unSold,34
773,Konklab,1,7,Old,"Brakus Group","orci vehicula condimentum curabitur in libero",NULL,58.21,http://dummyimage.com/144x100.png/ff4444/ffffff,"2021-03-18 04:02:49",unSold,50
774,Redhold,892,4,New,"Satterfield and Sons",NULL,NULL,38.44,http://dummyimage.com/250x100.png/5fa2dd/ffffff,"2020-01-13 04:16:13",unSold,6
775,Transcof,187,5,New,Kertzmann-Nienow,quis,"eu interdum eu tincidunt in leo",20.04,NULL,"2020-08-07 11:16:09",Sold,14
776,Andalax,804,9,Old,"O'Connell, Rau and Emard","sollicitudin vitae consectetuer eget rutrum at lorem integer",NULL,78.71,http://dummyimage.com/200x100.png/dddddd/000000,"2021-03-11 17:26:42",unSold,22
777,Bitwolf,22,4,Old,"Senger Group","magna vestibulum aliquet ultrices erat tortor","at lorem integer tincidunt ante vel ipsum praesent",1.42,NULL,"2020-02-10 06:36:03",unSold,51
778,Domainer,725,4,Old,"Swaniawski, Turner and Rath","orci luctus","vel nisl duis",21.29,http://dummyimage.com/196x100.png/dddddd/000000,"2021-04-09 23:44:36",unSold,29
779,Tres-Zap,288,7,New,McDermott-Ruecker,"mauris non ligula pellentesque ultrices phasellus id sapien",NULL,76.36,http://dummyimage.com/235x100.png/dddddd/000000,"2020-09-12 20:35:41",Sold,51
780,Tampflex,488,3,New,"Auer, Gerlach and Hackett","libero rutrum ac lobortis vel dapibus at diam nam tristique",NULL,34.04,http://dummyimage.com/185x100.png/ff4444/ffffff,"2020-11-14 16:05:30",unSold,65
781,Fixflex,566,9,New,Yost-Rempel,NULL,pretium,32.35,http://dummyimage.com/166x100.png/ff4444/ffffff,"2020-07-28 08:24:12",Sold,91
782,Fintone,67,6,New,"Ryan Inc",fusce,massa,5.88,http://dummyimage.com/129x100.png/ff4444/ffffff,"2020-07-02 16:38:44",unSold,19
783,Matsoft,495,4,New,"Rutherford Group","blandit nam nulla integer pede justo lacinia eget tincidunt eget","ipsum primis in",82.74,http://dummyimage.com/195x100.png/ff4444/ffffff,"2021-04-27 13:28:07",unSold,65
784,Cardguard,475,2,New,"Reilly Inc","tincidunt ante vel ipsum praesent","augue a suscipit nulla elit ac nulla sed",85.52,NULL,"2020-10-05 21:16:49",Sold,42
785,Tampflex,273,1,Old,Pacocha-Rempel,"consequat varius",in,62.7,http://dummyimage.com/153x100.png/ff4444/ffffff,"2021-04-11 22:19:03",Sold,33
786,Treeflex,816,9,New,Cummings-Bradtke,"ac diam cras pellentesque volutpat dui maecenas tristique est et",NULL,19.05,NULL,"2020-09-03 08:47:59",unSold,8
787,Rank,812,9,Old,Sawayn-Bins,"duis ac nibh fusce",NULL,52.38,http://dummyimage.com/243x100.png/dddddd/000000,"2020-04-02 02:19:55",unSold,33
788,Bamity,686,1,New,"Hudson LLC",NULL,"eget vulputate ut ultrices vel",91.24,http://dummyimage.com/143x100.png/ff4444/ffffff,"2020-03-30 03:15:47",unSold,80
789,Latlux,13,8,New,"Fahey LLC","pretium iaculis diam erat fermentum justo nec condimentum neque",NULL,62.92,http://dummyimage.com/210x100.png/cc0000/ffffff,"2020-03-05 22:05:16",Sold,100
790,Bitwolf,60,3,Old,"Aufderhar LLC",NULL,NULL,50.72,http://dummyimage.com/250x100.png/ff4444/ffffff,"2021-06-21 05:14:41",unSold,87
791,Span,317,8,Old,"Parisian, Will and Padberg",NULL,"sagittis sapien cum sociis natoque",44.67,http://dummyimage.com/242x100.png/ff4444/ffffff,"2020-09-30 04:24:47",Sold,13
792,Sub-Ex,210,7,Old,Bradtke-Fahey,"sapien in sapien iaculis congue vivamus metus arcu","vehicula condimentum curabitur in libero ut massa volutpat convallis",58.44,http://dummyimage.com/105x100.png/ff4444/ffffff,"2020-09-29 07:09:00",Sold,75
793,Domainer,41,9,Old,"Ryan Group","vel accumsan tellus","magna at nunc commodo placerat praesent blandit nam",41.83,http://dummyimage.com/144x100.png/dddddd/000000,"2020-03-18 18:01:05",unSold,69
794,Fintone,192,9,Old,"Hartmann, Tillman and Davis","magnis dis parturient montes nascetur ridiculus mus vivamus",dolor,36.42,http://dummyimage.com/112x100.png/dddddd/000000,"2020-11-19 04:13:22",Sold,73
795,Biodex,713,8,Old,"Monahan, Quitzon and Leuschke","dolor morbi vel lectus in quam fringilla rhoncus","vitae nisi nam ultrices libero non mattis pulvinar nulla",14.51,http://dummyimage.com/141x100.png/cc0000/ffffff,"2020-04-28 14:56:03",unSold,14
796,Tampflex,738,9,Old,"Kemmer, Wehner and Hessel","leo odio condimentum id luctus nec molestie sed justo","egestas metus aenean fermentum donec ut mauris eget massa",1.26,http://dummyimage.com/108x100.png/cc0000/ffffff,"2021-05-08 16:24:29",Sold,43
797,Redhold,283,8,Old,"Jenkins and Sons","sit amet eros",NULL,67.16,http://dummyimage.com/218x100.png/5fa2dd/ffffff,"2020-12-07 17:24:28",unSold,3
798,Namfix,617,1,Old,"Dicki, Labadie and White",NULL,"nisl duis ac nibh fusce lacus",7.31,http://dummyimage.com/249x100.png/cc0000/ffffff,"2021-08-20 22:12:14",unSold,4
799,Duobam,840,3,New,"Nienow, Mosciski and Lockman",ac,NULL,6.78,http://dummyimage.com/155x100.png/dddddd/000000,"2021-07-17 09:21:29",Sold,43
800,Transcof,729,5,Old,"Wolff, Kuhic and Adams","erat quisque erat eros viverra",NULL,92.36,http://dummyimage.com/197x100.png/dddddd/000000,"2021-02-20 11:54:58",unSold,76
801,Fixflex,762,9,Old,Davis-Gutkowski,"pellentesque eget nunc donec quis",NULL,74.4,http://dummyimage.com/202x100.png/ff4444/ffffff,"2021-06-26 13:06:15",Sold,26
802,Job,901,4,Old,"Tromp and Sons",NULL,NULL,13.77,http://dummyimage.com/229x100.png/cc0000/ffffff,"2021-07-13 20:58:00",unSold,48
803,Konklux,450,7,Old,"Rodriguez, Cremin and Towne","pede malesuada in imperdiet et","at feugiat non pretium quis lectus suspendisse",83.11,http://dummyimage.com/249x100.png/cc0000/ffffff,"2020-03-12 17:52:51",Sold,52
804,Fixflex,515,2,Old,"Morissette and Sons","odio condimentum id luctus nec molestie sed justo",NULL,92.88,http://dummyimage.com/216x100.png/5fa2dd/ffffff,"2020-07-25 09:31:55",unSold,63
805,Andalax,648,7,Old,Schulist-Stark,"dolor morbi vel lectus in quam fringilla rhoncus mauris enim","justo in hac habitasse platea dictumst etiam faucibus",10.07,http://dummyimage.com/184x100.png/cc0000/ffffff,"2021-03-20 01:08:07",unSold,60
806,Vagram,575,4,New,"O'Reilly and Sons",NULL,"nisi vulputate nonummy maecenas tincidunt lacus at",99.23,http://dummyimage.com/207x100.png/5fa2dd/ffffff,"2021-04-03 11:22:18",unSold,29
807,Holdlamis,25,4,New,"Considine Group",dui,"sapien in sapien iaculis congue vivamus metus arcu adipiscing",45.19,http://dummyimage.com/197x100.png/cc0000/ffffff,"2021-07-14 19:44:44",unSold,87
808,Keylex,382,6,New,"Deckow and Sons",NULL,"velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit",55.66,http://dummyimage.com/231x100.png/dddddd/000000,"2021-03-08 04:14:01",Sold,23
809,Bigtax,911,2,New,"Doyle, Dach and Quitzon","lorem ipsum dolor",NULL,60.7,http://dummyimage.com/178x100.png/cc0000/ffffff,"2020-09-11 13:16:05",unSold,86
810,Aerified,29,3,Old,"Dickinson Group",NULL,aliquet,13.65,http://dummyimage.com/146x100.png/ff4444/ffffff,"2020-07-03 10:23:59",unSold,8
811,Namfix,961,3,New,"Gusikowski LLC","quisque erat eros viverra eget congue eget","sit amet justo morbi ut odio cras mi pede malesuada",81.68,http://dummyimage.com/200x100.png/dddddd/000000,"2020-11-03 04:07:52",unSold,44
812,Treeflex,868,1,New,Kutch-Cummerata,"fermentum justo nec condimentum neque sapien","dui proin leo odio porttitor id consequat in",29.18,http://dummyimage.com/134x100.png/dddddd/000000,"2020-01-03 14:02:06",unSold,68
813,Holdlamis,466,4,Old,Abernathy-Gutkowski,NULL,"sociis natoque",51.9,http://dummyimage.com/118x100.png/ff4444/ffffff,"2020-11-14 07:15:47",unSold,61
814,Trippledex,894,1,New,"Fritsch, Kling and Haag",NULL,NULL,72.51,http://dummyimage.com/190x100.png/dddddd/000000,"2020-11-21 19:50:55",unSold,57
815,Voltsillam,420,7,New,"Sawayn Group","maecenas ut massa quis","duis faucibus",58.62,http://dummyimage.com/171x100.png/ff4444/ffffff,"2020-05-01 22:07:39",Sold,51
816,Pannier,467,1,Old,"Brakus, Rogahn and Ullrich","tempus vel pede morbi porttitor lorem","amet lobortis sapien sapien non mi integer",88.06,http://dummyimage.com/213x100.png/ff4444/ffffff,"2020-12-15 05:27:42",Sold,62
817,Voyatouch,30,4,Old,"Murray Inc",amet,"libero nullam sit amet turpis elementum",74.95,http://dummyimage.com/186x100.png/5fa2dd/ffffff,"2020-05-29 13:24:22",unSold,91
818,Span,752,6,Old,"Hauck Inc",NULL,"nam ultrices libero non mattis",98.77,http://dummyimage.com/128x100.png/ff4444/ffffff,"2021-06-06 04:59:08",Sold,89
819,Kanlam,800,6,Old,"Weimann Inc","nunc nisl duis bibendum felis sed interdum venenatis turpis enim",NULL,62.79,http://dummyimage.com/148x100.png/ff4444/ffffff,"2020-03-04 05:00:15",Sold,88
820,Regrant,766,9,New,"Hansen, Ernser and Jerde",NULL,"ultrices erat tortor sollicitudin mi sit amet lobortis sapien",92.42,http://dummyimage.com/215x100.png/ff4444/ffffff,"2020-02-19 20:29:03",Sold,78
821,"Mat Lam Tam",970,5,New,Goodwin-Stracke,"id nisl venenatis lacinia aenean sit amet justo","quis augue luctus tincidunt nulla",96.51,http://dummyimage.com/184x100.png/cc0000/ffffff,"2021-08-09 17:26:07",Sold,17
822,Voltsillam,547,5,New,"Harvey, Daugherty and Klein",NULL,NULL,32.14,http://dummyimage.com/148x100.png/dddddd/000000,"2021-01-05 15:34:24",unSold,61
823,Rank,740,2,Old,Gutkowski-Hermiston,"a suscipit nulla elit",NULL,2.7,http://dummyimage.com/112x100.png/cc0000/ffffff,"2021-04-28 19:45:16",unSold,59
824,Zaam-Dox,833,5,New,"Parisian, Harris and Heaney",NULL,nulla,79.8,http://dummyimage.com/119x100.png/5fa2dd/ffffff,"2020-08-27 14:32:59",Sold,96
825,Fixflex,524,2,Old,"Fay Inc",NULL,NULL,98.35,http://dummyimage.com/202x100.png/5fa2dd/ffffff,"2020-04-12 02:36:22",Sold,20
826,Holdlamis,10,7,New,Strosin-Metz,"nisl venenatis lacinia aenean sit","orci luctus",74.94,http://dummyimage.com/183x100.png/ff4444/ffffff,"2021-07-11 21:59:35",Sold,2
827,Solarbreeze,34,7,New,"Stroman, Osinski and Hagenes",NULL,"ante ipsum primis in faucibus orci luctus et ultrices",82.83,http://dummyimage.com/143x100.png/ff4444/ffffff,"2021-05-21 21:31:42",unSold,61
828,Viva,240,2,New,Robel-Konopelski,"at lorem integer","varius ut blandit non interdum in ante",21.17,NULL,"2021-06-15 16:51:55",Sold,92
829,Matsoft,30,3,New,Senger-Blick,"in congue etiam justo etiam pretium iaculis justo in hac",NULL,94.72,http://dummyimage.com/246x100.png/dddddd/000000,"2020-02-28 11:04:15",Sold,52
830,Latlux,830,5,Old,"Bednar LLC","est congue elementum in","aliquam augue quam sollicitudin vitae",63.05,http://dummyimage.com/243x100.png/dddddd/000000,"2020-07-17 01:12:19",unSold,53
831,Y-Solowarm,857,7,New,"Hermann, Schuppe and Gutkowski","nullam orci pede venenatis non sodales sed","volutpat sapien arcu sed augue aliquam",66.79,NULL,"2021-07-08 23:00:45",unSold,61
832,Ventosanzap,584,3,New,"Crona, McDermott and West","justo nec condimentum neque sapien placerat ante nulla",at,32.95,http://dummyimage.com/226x100.png/dddddd/000000,"2020-06-22 22:29:05",Sold,45
833,Cardguard,83,6,Old,"Predovic Group",NULL,"habitasse platea dictumst etiam",36.21,http://dummyimage.com/187x100.png/cc0000/ffffff,"2021-04-14 18:19:29",Sold,86
834,Biodex,711,6,New,"Gleason, Spinka and McCullough","aliquet at feugiat non pretium",NULL,16.38,http://dummyimage.com/163x100.png/5fa2dd/ffffff,"2021-05-02 02:07:46",unSold,34
835,Otcom,570,3,Old,Cronin-Williamson,"est risus auctor sed tristique in tempus sit","amet erat nulla tempus",5.51,http://dummyimage.com/106x100.png/dddddd/000000,"2021-03-30 21:05:33",unSold,90
836,Holdlamis,438,2,New,"Bailey, Balistreri and Rodriguez","varius nulla facilisi cras non velit nec nisi","nibh quisque",96.28,http://dummyimage.com/231x100.png/dddddd/000000,"2021-07-04 12:42:30",Sold,81
837,Hatity,271,8,Old,"D'Amore, Sanford and Kohler","praesent lectus vestibulum","id ligula suspendisse ornare consequat lectus",98.98,http://dummyimage.com/130x100.png/cc0000/ffffff,"2020-03-22 10:35:48",Sold,44
838,Greenlam,129,1,Old,Trantow-Fisher,"aliquam convallis nunc","aliquet ultrices erat tortor sollicitudin mi",24.48,http://dummyimage.com/181x100.png/cc0000/ffffff,"2020-01-30 21:18:29",Sold,51
